user_id,active_days,user_level
116059925,2,低价值用户
116071825,2,低价值用户
116101597,14,高价值用户
116113058,4,中价值用户
116114060,12,高价值用户
116123751,4,中价值用户
116142598,3,中价值用户
116166066,5,中价值用户
116187349,4,中价值用户
116217587,1,低价值用户
116217792,2,低价值用户
116218729,12,高价值用户
116223148,10,高价值用户
116230289,1,低价值用户
116232438,9,高价值用户
116252021,4,中价值用户
116259421,9,高价值用户
116264632,9,高价值用户
116277143,5,中价值用户
116288141,4,中价值用户
116307746,4,中价值用户
116324656,10,高价值用户
116329106,7,高价值用户
116331874,7,高价值用户
116349225,6,中价值用户
116355229,8,高价值用户
116383415,2,低价值用户
116384466,3,中价值用户
116409191,5,中价值用户
116421782,4,中价值用户
116434661,1,低价值用户
116435616,2,低价值用户
116439419,1,低价值用户
116457916,1,低价值用户
116473435,8,高价值用户
116476393,1,低价值用户
116481997,11,高价值用户
116489495,1,低价值用户
116509312,8,高价值用户
116520218,7,高价值用户
116527079,7,高价值用户
116554148,3,中价值用户
116566844,4,中价值用户
116567678,8,高价值用户
116601750,14,高价值用户
116601793,2,低价值用户
116625593,4,中价值用户
116660455,5,中价值用户
116678892,6,中价值用户
116695180,2,低价值用户
116718712,4,中价值用户
116718992,8,高价值用户
116720981,14,高价值用户
116730636,6,中价值用户
116731919,1,低价值用户
116746068,1,低价值用户
116746209,9,高价值用户
116752723,8,高价值用户
116763688,3,中价值用户
116772653,12,高价值用户
116778753,1,低价值用户
116836049,8,高价值用户
116849663,2,低价值用户
116851361,9,高价值用户
116852827,6,中价值用户
116867259,16,高价值用户
116888859,2,低价值用户
116896377,2,低价值用户
116918377,4,中价值用户
116931309,6,中价值用户
116936170,3,中价值用户
116936810,13,高价值用户
117003325,9,高价值用户
117006290,15,高价值用户
117026591,27,高价值用户
117044327,12,高价值用户
117044710,4,中价值用户
117111233,1,低价值用户
117155106,2,低价值用户
117184380,5,中价值用户
117221482,3,中价值用户
117222178,6,中价值用户
117226243,4,中价值用户
117228712,6,中价值用户
117257401,4,中价值用户
117260033,2,低价值用户
117262198,3,中价值用户
117269642,6,中价值用户
117274933,12,高价值用户
117287549,10,高价值用户
117293466,6,中价值用户
117300067,1,低价值用户
117301497,17,高价值用户
117327134,12,高价值用户
117336781,2,低价值用户
117347969,7,高价值用户
117373774,4,中价值用户
117396268,10,高价值用户
117418421,4,中价值用户
117419378,9,高价值用户
117484104,1,低价值用户
117502210,3,中价值用户
117521652,3,中价值用户
117523208,5,中价值用户
117544930,12,高价值用户
117547978,2,低价值用户
117554302,1,低价值用户
117597296,3,中价值用户
117606829,4,中价值用户
117643320,7,高价值用户
117659143,15,高价值用户
117674807,5,中价值用户
117681959,4,中价值用户
117684032,5,中价值用户
117694161,5,中价值用户
117718025,12,高价值用户
117743125,2,低价值用户
117765542,5,中价值用户
117779747,5,中价值用户
117785317,5,中价值用户
117801453,14,高价值用户
117829483,5,中价值用户
117835170,2,低价值用户
117849060,1,低价值用户
117863267,10,高价值用户
117873394,7,高价值用户
117888464,5,中价值用户
117902605,17,高价值用户
117903708,8,高价值用户
117929882,9,高价值用户
117932070,1,低价值用户
117954942,3,中价值用户
117956367,8,高价值用户
117957849,6,中价值用户
117961451,23,高价值用户
117968156,11,高价值用户
117970006,11,高价值用户
117970569,7,高价值用户
117973406,7,高价值用户
117977942,11,高价值用户
117992339,7,高价值用户
118051628,7,高价值用户
118056074,5,中价值用户
118056913,13,高价值用户
118057214,1,低价值用户
118061360,7,高价值用户
118065338,2,低价值用户
118077093,4,中价值用户
118095983,8,高价值用户
118108228,5,中价值用户
118152898,11,高价值用户
118155586,9,高价值用户
118168018,7,高价值用户
118193939,5,中价值用户
118194231,5,中价值用户
118208713,2,低价值用户
118213394,6,中价值用户
118228924,1,低价值用户
118282748,7,高价值用户
118289685,1,低价值用户
118309715,1,低价值用户
118310551,7,高价值用户
118330286,22,高价值用户
118356281,12,高价值用户
118402025,1,低价值用户
118425520,12,高价值用户
118427343,1,低价值用户
118433993,10,高价值用户
118461733,5,中价值用户
118465665,4,中价值用户
118495978,3,中价值用户
118506832,2,低价值用户
118516573,3,中价值用户
118522478,4,中价值用户
118525064,9,高价值用户
118536510,4,中价值用户
118539630,5,中价值用户
118545642,9,高价值用户
118562385,2,低价值用户
118562608,12,高价值用户
118582594,3,中价值用户
118594705,2,低价值用户
118635428,14,高价值用户
118660140,1,低价值用户
118661338,2,低价值用户
118693328,2,低价值用户
118700439,5,中价值用户
118716181,5,中价值用户
118745234,1,低价值用户
118770004,12,高价值用户
118774009,5,中价值用户
118779051,1,低价值用户
118781454,4,中价值用户
118802168,2,低价值用户
118807074,6,中价值用户
118814309,15,高价值用户
118836508,1,低价值用户
118839375,4,中价值用户
118888496,3,中价值用户
118911721,2,低价值用户
118960775,7,高价值用户
118986002,7,高价值用户
118996710,2,低价值用户
119053698,6,中价值用户
119084219,4,中价值用户
119092054,2,低价值用户
119112558,1,低价值用户
119113372,2,低价值用户
119115304,10,高价值用户
119121582,9,高价值用户
119122882,8,高价值用户
119133751,16,高价值用户
119137734,11,高价值用户
119149297,8,高价值用户
119160278,11,高价值用户
119191477,8,高价值用户
119257966,3,中价值用户
119278510,7,高价值用户
119318284,5,中价值用户
119337753,1,低价值用户
119373765,1,低价值用户
119377973,10,高价值用户
119389169,4,中价值用户
119389676,10,高价值用户
119401585,12,高价值用户
119416849,7,高价值用户
119432472,4,中价值用户
119470128,2,低价值用户
119500931,8,高价值用户
119510763,1,低价值用户
119531521,8,高价值用户
119536261,2,低价值用户
119590306,8,高价值用户
119616442,3,中价值用户
119622861,1,低价值用户
119625026,2,低价值用户
119627646,8,高价值用户
119645898,10,高价值用户
119652192,12,高价值用户
119653720,16,高价值用户
119661272,1,低价值用户
119675939,7,高价值用户
119680525,1,低价值用户
119680979,3,中价值用户
119681430,23,高价值用户
119687214,10,高价值用户
119687381,2,低价值用户
119725932,5,中价值用户
119732530,1,低价值用户
119759842,6,中价值用户
119765398,2,低价值用户
119773138,3,中价值用户
119783832,5,中价值用户
119793858,5,中价值用户
119820357,2,低价值用户
119841558,1,低价值用户
119865308,3,中价值用户
119879079,9,高价值用户
119916622,2,低价值用户
119945707,4,中价值用户
119957219,6,中价值用户
119990802,6,中价值用户
120013837,5,中价值用户
120038389,1,低价值用户
120060551,2,低价值用户
120078898,4,中价值用户
120088923,7,高价值用户
120142224,2,低价值用户
120148968,5,中价值用户
120154530,2,低价值用户
120159915,1,低价值用户
120179448,5,中价值用户
120193112,4,中价值用户
120206620,5,中价值用户
120212107,2,低价值用户
120215742,9,高价值用户
120305341,12,高价值用户
120313286,8,高价值用户
120321894,21,高价值用户
120323515,3,中价值用户
120329032,20,高价值用户
120330409,6,中价值用户
120337889,7,高价值用户
120346962,7,高价值用户
120347417,5,中价值用户
120371298,3,中价值用户
120377968,10,高价值用户
120378933,14,高价值用户
120416898,2,低价值用户
120426603,1,低价值用户
120433755,13,高价值用户
120443445,9,高价值用户
120447169,5,中价值用户
120450577,11,高价值用户
120455996,1,低价值用户
120457819,11,高价值用户
120512456,1,低价值用户
120513537,1,低价值用户
120530344,2,低价值用户
120560904,6,中价值用户
120594014,8,高价值用户
120594609,10,高价值用户
120609448,9,高价值用户
120613535,2,低价值用户
120622810,9,高价值用户
120651840,3,中价值用户
120662972,6,中价值用户
120668928,6,中价值用户
120682885,3,中价值用户
120685346,5,中价值用户
120698813,8,高价值用户
120698986,3,中价值用户
120717576,2,低价值用户
120812517,5,中价值用户
120839939,13,高价值用户
120845902,2,低价值用户
120852545,17,高价值用户
120927472,2,低价值用户
120930204,1,低价值用户
120938470,1,低价值用户
120942715,8,高价值用户
120962802,6,中价值用户
120964894,3,中价值用户
120977495,8,高价值用户
120983136,2,低价值用户
120986091,13,高价值用户
120992701,7,高价值用户
121000384,16,高价值用户
121000755,6,中价值用户
121006999,3,中价值用户
121034306,5,中价值用户
121036377,3,中价值用户
121055099,1,低价值用户
121058789,1,低价值用户
121064234,2,低价值用户
121083008,8,高价值用户
121085565,8,高价值用户
121148622,6,中价值用户
121148690,7,高价值用户
121185603,8,高价值用户
121215883,2,低价值用户
121240369,5,中价值用户
121255158,14,高价值用户
121262971,3,中价值用户
121273095,4,中价值用户
121306092,16,高价值用户
121314594,2,低价值用户
121327008,2,低价值用户
121339632,4,中价值用户
121339853,8,高价值用户
121357428,2,低价值用户
121368242,1,低价值用户
121395815,1,低价值用户
121428573,1,低价值用户
121456686,5,中价值用户
121469302,2,低价值用户
121474035,2,低价值用户
121498660,1,低价值用户
121501586,5,中价值用户
121528560,21,高价值用户
121539441,3,中价值用户
121550598,1,低价值用户
121593952,6,中价值用户
121632160,10,高价值用户
121637419,8,高价值用户
121639491,4,中价值用户
121648342,4,中价值用户
121680466,12,高价值用户
121687827,6,中价值用户
121693940,12,高价值用户
121704401,1,低价值用户
121711639,1,低价值用户
121752508,9,高价值用户
121756245,4,中价值用户
121773253,10,高价值用户
121777817,11,高价值用户
121782132,7,高价值用户
121797288,2,低价值用户
121814113,10,高价值用户
121823128,3,中价值用户
121914104,1,低价值用户
121933909,6,中价值用户
121939330,12,高价值用户
121948387,1,低价值用户
121952115,3,中价值用户
121970896,8,高价值用户
121979409,2,低价值用户
121984122,1,低价值用户
121985878,11,高价值用户
121986222,6,中价值用户
122003638,5,中价值用户
122021278,3,中价值用户
122030046,5,中价值用户
122036580,5,中价值用户
122079464,7,高价值用户
122081386,6,中价值用户
122102339,14,高价值用户
122129011,7,高价值用户
122129618,3,中价值用户
122129755,7,高价值用户
122136651,10,高价值用户
122141696,6,中价值用户
122150914,18,高价值用户
122151307,7,高价值用户
122169205,2,低价值用户
122183715,14,高价值用户
122195291,5,中价值用户
122231018,5,中价值用户
122231680,5,中价值用户
122241072,6,中价值用户
122259561,1,低价值用户
122266056,6,中价值用户
122269318,3,中价值用户
122301567,1,低价值用户
122304524,2,低价值用户
122330781,2,低价值用户
122338823,28,高价值用户
122372539,2,低价值用户
122372687,5,中价值用户
122372873,1,低价值用户
122378590,7,高价值用户
122382368,5,中价值用户
122383360,6,中价值用户
122383497,3,中价值用户
122388121,17,高价值用户
122421140,11,高价值用户
122430841,17,高价值用户
122443173,5,中价值用户
122447104,4,中价值用户
122454259,1,低价值用户
122458300,1,低价值用户
122459019,10,高价值用户
122462305,9,高价值用户
122472982,2,低价值用户
122474803,2,低价值用户
122512765,5,中价值用户
122579585,3,中价值用户
122679643,8,高价值用户
122694692,2,低价值用户
122721008,14,高价值用户
122740147,6,中价值用户
122740449,1,低价值用户
122742392,4,中价值用户
122779299,7,高价值用户
122786384,4,中价值用户
122803562,4,中价值用户
122807268,4,中价值用户
122807356,3,中价值用户
122818954,5,中价值用户
122822446,11,高价值用户
122823587,19,高价值用户
122834365,2,低价值用户
122850858,2,低价值用户
122867103,9,高价值用户
122871697,1,低价值用户
122876959,1,低价值用户
122885474,2,低价值用户
122889226,3,中价值用户
122895588,2,低价值用户
122913404,1,低价值用户
122915570,13,高价值用户
122920831,3,中价值用户
122921831,1,低价值用户
122948572,8,高价值用户
122990070,6,中价值用户
123006501,4,中价值用户
123006863,6,中价值用户
123035338,5,中价值用户
123036637,1,低价值用户
123062624,14,高价值用户
123063109,1,低价值用户
123066341,10,高价值用户
123082064,2,低价值用户
123108236,6,中价值用户
123118241,1,低价值用户
123136413,2,低价值用户
123157899,2,低价值用户
123188632,7,高价值用户
123191883,10,高价值用户
123226008,5,中价值用户
123227202,15,高价值用户
123237592,4,中价值用户
123250328,13,高价值用户
123257150,3,中价值用户
123257526,4,中价值用户
123307150,2,低价值用户
123326452,2,低价值用户
123394263,1,低价值用户
123395094,6,中价值用户
123433447,4,中价值用户
123442458,7,高价值用户
123446005,10,高价值用户
123450171,20,高价值用户
123464110,2,低价值用户
123542262,1,低价值用户
123553065,5,中价值用户
123562447,7,高价值用户
123562843,1,低价值用户
123596663,12,高价值用户
123620434,1,低价值用户
123631012,1,低价值用户
123679342,2,低价值用户
123700872,4,中价值用户
123701491,3,中价值用户
123751545,2,低价值用户
123790825,2,低价值用户
123829617,2,低价值用户
123842164,28,高价值用户
123848007,25,高价值用户
123848513,19,高价值用户
123867870,12,高价值用户
123869915,8,高价值用户
123879519,1,低价值用户
123889295,9,高价值用户
123892536,3,中价值用户
123899957,5,中价值用户
123930346,2,低价值用户
123952685,7,高价值用户
123958666,1,低价值用户
123963959,6,中价值用户
123969946,1,低价值用户
123995552,15,高价值用户
124016530,3,中价值用户
124052343,4,中价值用户
124063835,18,高价值用户
124070707,1,低价值用户
124080537,4,中价值用户
124093640,1,低价值用户
124107376,9,高价值用户
124128236,1,低价值用户
124142179,8,高价值用户
124161111,10,高价值用户
124168749,1,低价值用户
124191041,8,高价值用户
124196795,2,低价值用户
124210329,11,高价值用户
124217111,1,低价值用户
124221192,2,低价值用户
124230409,1,低价值用户
124259296,14,高价值用户
124261357,12,高价值用户
124269975,15,高价值用户
124291848,25,高价值用户
124299878,7,高价值用户
124303059,13,高价值用户
124323271,10,高价值用户
124382480,6,中价值用户
124409414,13,高价值用户
124506198,1,低价值用户
124506934,4,中价值用户
124540806,1,低价值用户
124546232,2,低价值用户
124559254,3,中价值用户
124560028,5,中价值用户
124561281,11,高价值用户
124563826,2,低价值用户
124600027,6,中价值用户
124614349,18,高价值用户
124615807,4,中价值用户
124633651,1,低价值用户
124660776,4,中价值用户
124674826,1,低价值用户
124716557,3,中价值用户
124719016,9,高价值用户
124728821,1,低价值用户
124729533,1,低价值用户
124755978,10,高价值用户
124790821,4,中价值用户
124793990,6,中价值用户
124799559,2,低价值用户
124804034,7,高价值用户
124822888,2,低价值用户
124830295,9,高价值用户
124832591,3,中价值用户
124836406,5,中价值用户
124856265,4,中价值用户
124866567,6,中价值用户
124875172,4,中价值用户
124882030,1,低价值用户
124926433,13,高价值用户
124935727,2,低价值用户
124941936,1,低价值用户
124946491,6,中价值用户
124959202,3,中价值用户
124962693,11,高价值用户
124982206,6,中价值用户
124992372,24,高价值用户
125039447,4,中价值用户
125042644,10,高价值用户
125048047,1,低价值用户
125064940,6,中价值用户
125067299,2,低价值用户
125070791,5,中价值用户
125083491,10,高价值用户
125110045,16,高价值用户
125135169,14,高价值用户
125141227,3,中价值用户
125157200,4,中价值用户
125193088,13,高价值用户
125220499,2,低价值用户
125227357,3,中价值用户
125253109,17,高价值用户
125255404,11,高价值用户
125293142,5,中价值用户
125309659,7,高价值用户
125313573,4,中价值用户
125316855,11,高价值用户
125368789,8,高价值用户
125411948,19,高价值用户
125417828,8,高价值用户
125441035,9,高价值用户
125444720,1,低价值用户
125455488,3,中价值用户
125467339,3,中价值用户
125482009,10,高价值用户
125493701,2,低价值用户
125498107,4,中价值用户
125547509,8,高价值用户
125572934,3,中价值用户
125577545,3,中价值用户
125615177,1,低价值用户
125617065,4,中价值用户
125634150,5,中价值用户
125651053,10,高价值用户
125667859,4,中价值用户
125776984,12,高价值用户
125820294,1,低价值用户
125823342,10,高价值用户
125871688,10,高价值用户
125871904,9,高价值用户
125879991,1,低价值用户
125889163,2,低价值用户
125891448,3,中价值用户
125908359,2,低价值用户
125912657,17,高价值用户
125935855,1,低价值用户
125944918,5,中价值用户
125988015,3,中价值用户
126004091,2,低价值用户
126010230,9,高价值用户
126014360,6,中价值用户
126024699,5,中价值用户
126025982,5,中价值用户
126046148,18,高价值用户
126054635,4,中价值用户
126070926,6,中价值用户
126077020,3,中价值用户
126086100,2,低价值用户
126094939,5,中价值用户
126104947,3,中价值用户
126143015,11,高价值用户
126157375,1,低价值用户
126192461,9,高价值用户
126205267,3,中价值用户
126205303,10,高价值用户
126215864,7,高价值用户
126270267,4,中价值用户
126317702,7,高价值用户
126323626,9,高价值用户
126327630,1,低价值用户
126328224,2,低价值用户
126336907,7,高价值用户
126360137,2,低价值用户
126381859,10,高价值用户
126385619,2,低价值用户
126399162,8,高价值用户
126403200,2,低价值用户
126406308,1,低价值用户
126456827,1,低价值用户
126498373,4,中价值用户
126498936,2,低价值用户
126544321,3,中价值用户
126550215,6,中价值用户
126551577,2,低价值用户
126551956,9,高价值用户
126555091,1,低价值用户
126555406,3,中价值用户
126576453,8,高价值用户
126576552,7,高价值用户
126592405,1,低价值用户
126663180,3,中价值用户
126665202,4,中价值用户
126666346,2,低价值用户
126669454,5,中价值用户
126683432,1,低价值用户
126685028,3,中价值用户
126690366,9,高价值用户
126707482,4,中价值用户
126707666,5,中价值用户
126721630,5,中价值用户
126735858,1,低价值用户
126758793,1,低价值用户
126761012,5,中价值用户
126768074,3,中价值用户
126784328,18,高价值用户
126808944,2,低价值用户
126862652,7,高价值用户
126883251,3,中价值用户
126884557,2,低价值用户
126925524,5,中价值用户
126940947,3,中价值用户
126943639,7,高价值用户
126951542,5,中价值用户
127025814,5,中价值用户
127071641,4,中价值用户
127089112,13,高价值用户
127097520,7,高价值用户
127112658,2,低价值用户
127130413,5,中价值用户
127131314,2,低价值用户
127142437,7,高价值用户
127168253,15,高价值用户
127219644,8,高价值用户
127311111,11,高价值用户
127311966,2,低价值用户
127316852,2,低价值用户
127336259,9,高价值用户
127377977,6,中价值用户
127385366,1,低价值用户
127395876,5,中价值用户
127429787,12,高价值用户
127476105,3,中价值用户
127479589,3,中价值用户
127521344,4,中价值用户
127524049,10,高价值用户
127540574,6,中价值用户
127552225,4,中价值用户
127579158,3,中价值用户
127584816,2,低价值用户
127596499,2,低价值用户
127599272,1,低价值用户
127619887,19,高价值用户
127641352,1,低价值用户
127641845,11,高价值用户
127654834,3,中价值用户
127666689,1,低价值用户
127668936,2,低价值用户
127691807,7,高价值用户
127698085,17,高价值用户
127712668,8,高价值用户
127719617,1,低价值用户
127760767,4,中价值用户
127779869,7,高价值用户
127795742,7,高价值用户
127806965,1,低价值用户
127825359,9,高价值用户
127896334,2,低价值用户
127909205,7,高价值用户
127917062,4,中价值用户
127935117,1,低价值用户
127939985,2,低价值用户
127946843,1,低价值用户
127958351,17,高价值用户
127960676,1,低价值用户
127973228,1,低价值用户
128002749,11,高价值用户
128009906,15,高价值用户
128039265,4,中价值用户
128050388,8,高价值用户
128052603,4,中价值用户
128055612,14,高价值用户
128059164,8,高价值用户
128066004,3,中价值用户
128081640,3,中价值用户
128090856,4,中价值用户
128104640,1,低价值用户
128108757,7,高价值用户
128120137,11,高价值用户
128132115,2,低价值用户
128135959,11,高价值用户
128140192,7,高价值用户
128161862,8,高价值用户
128172519,7,高价值用户
128180595,9,高价值用户
128197330,3,中价值用户
128213972,13,高价值用户
128217950,14,高价值用户
128230647,3,中价值用户
128246403,15,高价值用户
128289511,18,高价值用户
128323172,3,中价值用户
128372503,3,中价值用户
128394404,3,中价值用户
128396032,12,高价值用户
128397777,3,中价值用户
128452938,4,中价值用户
128476994,18,高价值用户
128500027,7,高价值用户
128514431,5,中价值用户
128519267,12,高价值用户
128519725,16,高价值用户
128521783,14,高价值用户
128576282,11,高价值用户
128578278,3,中价值用户
128589059,4,中价值用户
128613595,9,高价值用户
128637327,3,中价值用户
128671783,10,高价值用户
128675125,8,高价值用户
128699245,4,中价值用户
128719503,1,低价值用户
128733919,4,中价值用户
128814993,1,低价值用户
128823983,3,中价值用户
128826910,8,高价值用户
128838543,1,低价值用户
128851538,5,中价值用户
128861920,9,高价值用户
128865557,2,低价值用户
128867621,2,低价值用户
128878698,14,高价值用户
128914790,4,中价值用户
128929741,1,低价值用户
128960133,14,高价值用户
128967101,1,低价值用户
128969098,8,高价值用户
128992470,3,中价值用户
128997569,3,中价值用户
129011195,3,中价值用户
129022531,2,低价值用户
129070018,1,低价值用户
129072372,11,高价值用户
129072827,5,中价值用户
129073019,1,低价值用户
129076681,2,低价值用户
129141421,2,低价值用户
129189293,1,低价值用户
129191119,10,高价值用户
129226331,4,中价值用户
129236851,4,中价值用户
129265493,2,低价值用户
129288665,6,中价值用户
129303952,5,中价值用户
129316424,5,中价值用户
129332364,2,低价值用户
129333920,1,低价值用户
129377104,17,高价值用户
129489291,14,高价值用户
129516472,2,低价值用户
129525953,1,低价值用户
129527037,9,高价值用户
129528383,1,低价值用户
129535209,1,低价值用户
129543456,1,低价值用户
129558614,8,高价值用户
129572489,3,中价值用户
129583911,9,高价值用户
129589867,1,低价值用户
129646723,2,低价值用户
129675564,4,中价值用户
129676722,3,中价值用户
129685421,13,高价值用户
129706841,2,低价值用户
129731705,15,高价值用户
129809988,16,高价值用户
129811530,8,高价值用户
129814737,1,低价值用户
129822096,4,中价值用户
129860246,1,低价值用户
129873757,8,高价值用户
129878874,8,高价值用户
129894791,15,高价值用户
129903163,16,高价值用户
129922025,11,高价值用户
129928146,4,中价值用户
129984624,1,低价值用户
129998972,2,低价值用户
130011402,11,高价值用户
130024029,4,中价值用户
130031214,10,高价值用户
130041655,18,高价值用户
130068403,6,中价值用户
130070214,2,低价值用户
130079327,1,低价值用户
130079335,1,低价值用户
130082553,1,低价值用户
130107482,15,高价值用户
130125431,2,低价值用户
130132447,13,高价值用户
130134707,1,低价值用户
130139823,5,中价值用户
130201914,2,低价值用户
130216411,3,中价值用户
130242045,1,低价值用户
130260577,2,低价值用户
130265990,3,中价值用户
130270245,22,高价值用户
130283517,1,低价值用户
130289104,6,中价值用户
130313708,1,低价值用户
130314976,14,高价值用户
130317446,6,中价值用户
130334651,1,低价值用户
130346118,7,高价值用户
130347983,1,低价值用户
130400029,6,中价值用户
130457432,7,高价值用户
130461158,3,中价值用户
130462468,3,中价值用户
130497558,5,中价值用户
130498110,9,高价值用户
130499060,19,高价值用户
130528059,3,中价值用户
130529975,11,高价值用户
130540064,20,高价值用户
130540609,2,低价值用户
130547450,19,高价值用户
130567891,18,高价值用户
130572539,8,高价值用户
130576689,18,高价值用户
130594670,7,高价值用户
130620874,5,中价值用户
130638372,5,中价值用户
130688344,1,低价值用户
130688646,2,低价值用户
130701117,2,低价值用户
130739831,7,高价值用户
130743379,4,中价值用户
130766413,7,高价值用户
130796999,1,低价值用户
130806899,12,高价值用户
130820048,2,低价值用户
130844739,9,高价值用户
130862398,1,低价值用户
130868549,1,低价值用户
130890986,2,低价值用户
130894601,3,中价值用户
130897289,7,高价值用户
130946680,2,低价值用户
130946866,2,低价值用户
130972559,3,中价值用户
130987421,10,高价值用户
130998493,2,低价值用户
131021395,1,低价值用户
131035236,6,中价值用户
131040203,7,高价值用户
131053983,5,中价值用户
131096833,1,低价值用户
131097518,2,低价值用户
131112654,5,中价值用户
131153046,2,低价值用户
131193444,2,低价值用户
131201465,4,中价值用户
131231135,12,高价值用户
131240843,4,中价值用户
131254719,11,高价值用户
131271151,8,高价值用户
131275408,14,高价值用户
131281998,1,低价值用户
131283302,24,高价值用户
131283996,4,中价值用户
131293826,2,低价值用户
131302242,6,中价值用户
131303989,6,中价值用户
131308801,1,低价值用户
131310532,5,中价值用户
131318750,4,中价值用户
131344898,13,高价值用户
131347168,2,低价值用户
131359754,1,低价值用户
131369783,1,低价值用户
131405782,7,高价值用户
131424381,2,低价值用户
131439469,2,低价值用户
131449826,5,中价值用户
131466845,7,高价值用户
131472598,18,高价值用户
131494546,3,中价值用户
131504487,9,高价值用户
131506912,3,中价值用户
131514258,13,高价值用户
131534140,7,高价值用户
131538712,14,高价值用户
131554806,3,中价值用户
131563223,5,中价值用户
131566572,5,中价值用户
131570651,10,高价值用户
131572425,1,低价值用户
131573117,29,高价值用户
131595557,1,低价值用户
131595891,5,中价值用户
131596907,6,中价值用户
131612590,3,中价值用户
131637785,17,高价值用户
131646739,5,中价值用户
131662415,2,低价值用户
131666031,2,低价值用户
131670570,7,高价值用户
131681471,1,低价值用户
131682069,1,低价值用户
131695311,3,中价值用户
131696808,3,中价值用户
131701813,2,低价值用户
131702468,10,高价值用户
131719920,4,中价值用户
131743040,1,低价值用户
131766510,3,中价值用户
131767978,6,中价值用户
131785898,8,高价值用户
131787268,17,高价值用户
131790847,8,高价值用户
131826831,2,低价值用户
131829621,1,低价值用户
131851410,8,高价值用户
131881789,6,中价值用户
131890544,1,低价值用户
131903746,4,中价值用户
131917996,1,低价值用户
131930045,15,高价值用户
131932310,7,高价值用户
131959781,16,高价值用户
131961100,1,低价值用户
131965938,3,中价值用户
131997583,2,低价值用户
132019582,3,中价值用户
132039263,1,低价值用户
132048401,6,中价值用户
132057506,11,高价值用户
132058405,10,高价值用户
132061340,20,高价值用户
132063494,7,高价值用户
132125936,12,高价值用户
132155086,7,高价值用户
132156365,2,低价值用户
132203237,15,高价值用户
132203647,10,高价值用户
132210450,13,高价值用户
132223788,4,中价值用户
132229788,8,高价值用户
132231447,9,高价值用户
132233475,6,中价值用户
132252054,1,低价值用户
132285491,10,高价值用户
132297101,3,中价值用户
132297842,1,低价值用户
132308943,11,高价值用户
132321221,1,低价值用户
132323947,7,高价值用户
132326665,14,高价值用户
132347980,2,低价值用户
132368806,6,中价值用户
132379480,7,高价值用户
132397628,4,中价值用户
132399646,1,低价值用户
132420118,9,高价值用户
132455644,3,中价值用户
132469710,11,高价值用户
132521601,3,中价值用户
132540273,3,中价值用户
132564529,8,高价值用户
132575491,6,中价值用户
132579775,1,低价值用户
132590261,3,中价值用户
132614507,5,中价值用户
132614903,2,低价值用户
132617033,11,高价值用户
132627681,4,中价值用户
132646666,6,中价值用户
132653097,10,高价值用户
132661158,1,低价值用户
132675359,8,高价值用户
132680679,1,低价值用户
132688030,3,中价值用户
132692996,4,中价值用户
132700623,3,中价值用户
132711863,4,中价值用户
132718416,2,低价值用户
132729970,5,中价值用户
132731360,10,高价值用户
132737494,6,中价值用户
132747248,11,高价值用户
132763181,3,中价值用户
132782427,7,高价值用户
132800946,2,低价值用户
132812306,4,中价值用户
132815324,2,低价值用户
132884009,1,低价值用户
132916687,1,低价值用户
132917171,6,中价值用户
132928999,3,中价值用户
132966536,10,高价值用户
132991979,2,低价值用户
133001287,2,低价值用户
133002039,4,中价值用户
133003311,13,高价值用户
133088851,2,低价值用户
133089485,5,中价值用户
133113110,3,中价值用户
133125036,5,中价值用户
133151533,10,高价值用户
133152667,17,高价值用户
133157830,4,中价值用户
133203992,10,高价值用户
133240213,17,高价值用户
133262618,1,低价值用户
133271218,5,中价值用户
133296696,8,高价值用户
133306897,4,中价值用户
133314380,1,低价值用户
133378051,9,高价值用户
133391467,12,高价值用户
133417766,3,中价值用户
133425852,12,高价值用户
133429407,12,高价值用户
133480628,8,高价值用户
133488208,1,低价值用户
133519239,1,低价值用户
133528960,3,中价值用户
133541311,4,中价值用户
133559789,2,低价值用户
133621051,3,中价值用户
133651025,2,低价值用户
133664832,2,低价值用户
133665536,13,高价值用户
133680584,9,高价值用户
133701009,3,中价值用户
133710160,5,中价值用户
133723007,6,中价值用户
133723602,5,中价值用户
133744457,2,低价值用户
133754248,6,中价值用户
133755018,4,中价值用户
133788184,1,低价值用户
133789905,3,中价值用户
133825480,7,高价值用户
133838164,9,高价值用户
133840323,3,中价值用户
133849127,20,高价值用户
133856338,1,低价值用户
133866163,8,高价值用户
133876177,5,中价值用户
133888509,18,高价值用户
133912341,1,低价值用户
133922654,4,中价值用户
133933227,10,高价值用户
133939609,7,高价值用户
133946364,7,高价值用户
133970038,1,低价值用户
133994360,9,高价值用户
134010761,18,高价值用户
134014289,3,中价值用户
134032957,1,低价值用户
134042583,1,低价值用户
134051339,9,高价值用户
134058935,5,中价值用户
134060411,1,低价值用户
134072973,3,中价值用户
134073831,2,低价值用户
134077305,3,中价值用户
134097431,6,中价值用户
134109810,13,高价值用户
134118557,9,高价值用户
134120527,9,高价值用户
134152329,7,高价值用户
134165117,2,低价值用户
134166701,5,中价值用户
134217738,1,低价值用户
134225812,4,中价值用户
134232421,2,低价值用户
134233776,13,高价值用户
134259827,4,中价值用户
134279547,1,低价值用户
134294014,4,中价值用户
134319759,6,中价值用户
134352095,6,中价值用户
